UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4429,49381,,16-03-2020,sounds like a good idea - LA market offers special hours for seniors to shop...yes?  no?  https://t.co/xJN5rDu3o9 #coronavirus,1
4430,49382,,16-03-2020,"Thread; Interested to see what impacts #COVID2019 has on a number of things as a result of working at home, self isolation. Eg How will online behaviours change and stick? Online shopping, delivery services, media consumption?",1
4431,49383,"Dallas, TX",16-03-2020,"please stop this unnecessary panic buying. look at who youre affecting.

please stop this unnecessary panic buying. look at who youre affecting.

please stop this unnecessary panic buying. look at who youre affecting. https://t.co/WiTqX0A9b5",0
4432,49384,Shitty Birmingham ,16-03-2020,@asda why is stock not being limited in ur stores? Went 2 ur minworth store tonight and saw someone with like 10 packs of nappies! It was sad tbh especially after all I've seemed to see on my fb today is mothers struggling to find nappies and food #corona,0
4433,49385,"Toronto, Ontario",16-03-2020,"PSA: I work in a mall. My store hasn't closed down because well fuck capitalism. And I want you all to know how difficult it is for retail/people in the food industry who have NO CHOICE but to go to work. So please, if it is not necessary please avoid the the mall #coronavirus",1
4434,49386,"Montréal, Québec",16-03-2020,We like most of you have been thinking of ways to do our part to reduce the transmission of COVID-19 in Canada. We are closing our Retail Store and Head Office in Montréal temporarily for 2 weeks. There is nothing https://t.co/517reAfJdk,1
4435,49387,"Dundee, Scotland",16-03-2020,A little bit relieved to see UK government changing the direction of covid-19 strategy.  Hope it calms the nerves of grocery shoppers and I hope for a stocked supermarket on Wednesday.,1
4436,49388,Indianapolis IN,16-03-2020,Is #coronavirus making @realDonaldTrump look bad because the economy is taking a dive or is it helping him because all you #VoteBlueNoMatterWho2020 people really see what #DemocraticSocialism really looks like because the stores Shelves are BARE. #nofood #Trump2020 #MAGA #KAG,1
4437,49389,"Irvine, CA",16-03-2020,The amount of anxiety and stress having to work at a grocery store during this time? #grocerystore #retail #coronavirus,0
4438,49390,"Locarno, Switzerland",16-03-2020,"panic buyers at the Supermarket be like..

#coronapocolypse #CoronavirusOutbreak #covid?19uk #COVID2019 #COVID19france #panicbuying https://t.co/fEGKlbJMk7",0
4439,49391,America,16-03-2020,"I love @DRUDGE but it is starting to become another tool of unnecessary panic.

Everyone needs to STOP posting stories about lack of food and not being able to keep up with demand.

YOU are the problem.

#CoronaVirus
#WuhanCoronavius 
#WuFlu",0
4440,49392,Near president Trump,16-03-2020,"The #grocery store is out of most everything?Cmon people get a fucking grip! This is bullshit?NO tp, paper towels or wipes for miles &amp; miles to be found. May come down to using underwear &amp; going commando? 
#Maryland #AAcounty #CoronaVirus #EmptyShelves #Trump2020 #WWG1WGA #Q https://t.co/ItpMPdZmEs",0
4441,49393,Staying humble,16-03-2020,"I miss going shopping online and offline ?I need all of this to go back to normal,corona has created such a barrier, public transport just aint it. We need this to be done already so I can enjoy myself man #COVID19 #coronapocolypse #coronavirus",1
4442,49394,"Wallasey, England",16-03-2020,Are we getting quarantined an shoukd I stock up on food #coronavirus #Covid19Walkout #housearrest,2
4443,49395,PHL/NYC,16-03-2020,"Amazon may hire 100,000 to keep up with surge in orders as coronavirus spreads https://t.co/QEnD4W3qpN via @phillyinquirer",1
4444,49396,,16-03-2020,"@kumailn My country is suffering from the disease, Covid-19. It is very serious. I don't even have money to stock up on food. I don't have money to take my family to check for this disease. The cost is high.  I need $ 30,000 (USA) money to support my fami",0
4445,49397,"Los Angeles, CA",16-03-2020,panic buying after first infection of covid-19 in the USA @nytimestech #COVID19 https://t.co/S2SH0fGGtP https://t.co/d4I5tFNHe0,0
4446,49398,,16-03-2020,I so love this ?? Food Town grocery store chain offers senior hours for customers over 65 | https://t.co/6CUtKBVZZv #COVID2019 #covid19houston  https://t.co/V5ddBuYiXI,1
4447,49399,,16-03-2020,"Pls don't yell @ retail employees. It's not their fault the store has run out of alcohol, hand sanitizer or toilet paper. They are going through this like the rest of us. In this time of fear and confusion, please don't forget to be kind. #COVID2019",1
4448,49400,,16-03-2020,Soooo what about retail workers during all this?? Do we get to close at 8? How many people can I let in and out of the store?? I really need answers.... #CoronavirusOutbreak #coronavirus #coronavirusny,2
4449,49401,thra,16-03-2020,"covid-19: you're gonna have to work from home

me: i can handle this

covid-19: you're gonna have to ration and stock food

me: i can handle this

covid-19: you're gonna have to not see friends at all ever

me: ?????????????????????",0
4450,49402,"Los Angeles, CA",16-03-2020,"We want to answer your #coronavirus questions - big or small...
Should you drive during spring break?
Am I putting myself at risk by going to the grocery store?
Should I get food delivered and is it safe? Fill out our questionaire:??
https://t.co/ReGMPRhxIG",1
4451,49403,Karachi,16-03-2020,Schools and Universities are closed for a month- fine #COVID2019  #corona but I have a quetion that why many shopkeepers are selling masks on high prices- we  can afford but what about others who can't  @NakuulMehta #FanForever,1
4452,49404,,16-03-2020,I feel so bad bc I placed a JSC order on the 13th NOT thinking at all because Covid 19 I figured shopping online would be okay. But now what happens? Im fine with waiting because I understand since things are closing. I still want the items lol.,1
4453,49405,,16-03-2020,"@realDonaldTrump My son and my niece just now lost their jobs at pizza hut, the drive thru will be operating only because of panic over the Covid-19.  My son is my caregiver. He helps with food and car repairs.  What is the solution for people like us?",1
4454,49406,"They/she, Nb, bi",16-03-2020,"Im fucking calling it now, covid-19 isnt gonna kill us, since we're all gonna kill eachother due to a fucking food shortage. The panic is gonna go from a mere virus to a fucking all out apocalypse due to how shit is going right now, you're all gonna cause a damn downfall",0
4455,49407,???,17-03-2020,Most shops closed in but supermarkets groceries pharmacies open take away restaurants open These photos are from a well stocked supermarket,1
4456,49408,,17-03-2020,Relax stay calm the majority of cases are mild the bulk of people recover especially if u r a healthy young person the best thing you can do to help keep others safe is stock up enough food water supplies amp stay home for a few weeks we love you  ,1
4457,49409,TX,17-03-2020,"I work overnight in retail at a major sporting goods store and I find it mind boggling that we still have to be here. There is a woman here, in her 70s, who also lives with her 90 year old mother. Another guy whose GF works in an ER. Come on people. #COVID2019 #stayhomechallenge",2
4458,49410,,17-03-2020,Los Angeles residents are bulk buying firearms amid fears of a food shortage as continues to sweep across the 19,0
4459,49411,United Kingdom,17-03-2020,Queues to buy guns in LA   Buyers tell me they re scared of what will happen if people run out of food and supplies and they need to protect their families We re live on as panic hits LA,0
4460,49412,...,17-03-2020,Realizing how much online shopping I do... so many businesses have my email addresses sending out their closures for COVID-19... at least some of them indicate their workers will be getting paid ??,2
4461,49413,"Bay Area, Ca",17-03-2020,As we face significant uncertainty due to the pandemic I want to take a moment to thank the hospital staff first responders grocery store employees community pharmacists lab technicians and everyone else on the front lines of this crisis You are true heroes,1
4462,49414,"London, England",17-03-2020,Barely anyone in buys cars amid as consumer spending and demand growth are crippled in the world s biggest and oil import market Expect similar charts from and to emerge soon as a hits ,1
4463,49415,"Roanoke, VA / Gatlinburg, TN",17-03-2020,There are elderly people amp families not able to buy their groceries because people are buying every damn thing going Some are being greedy mother fuckers There s NOT a food shortage do your normal shop amp THINK of others,0
4464,49416,"Loveland, CO",17-03-2020,I KNOW y all aren t panic buying food but leaving them seasoning aisles full Going into quarantine with UNSEASONED food  ,0
4465,49417,"Europe, Caribbean, Africa",17-03-2020,With #Covid_19 sparking panic buying many smaller local shops are now demanding CASH ONLY sales. Asylum seekers who rely on these shops using @ukhomeoffice #ASPENcard have No cash= No food/essentials for them and kids. #HostileEnvironment @SYMAAG @RefugeeAction @VOICESNetworkUK,0
4466,49418,Everywhere + Nigeria + Globe,17-03-2020,The Dubai based Majid Al Futtaim says it will be reducing its working hours at malls it operates to eight hours excluding its supermarket chain Carrefour and pharmacies within the malls as a measure to stop the spread of 19,0
4467,49419,South West Florida,17-03-2020,"@Rosie Seriously - my grocery store was out of regular sugar and flour. 

Apparently we are gonna fight #COVID2019 with baked goods!! https://t.co/JjAZTA3wYl",0
4468,49420,KHOBAR | RIYADH ,17-03-2020,H E Dr Majid Al Qasabi Minister of was filmed today while personally inspecting the stock availability of food amp goods in the supermarkets in saying there will be severe penalties against any price manipulations,0
4469,49421,Joburg and wherever life takes,17-03-2020,"So far, the Minister does not seem to have made statement on the catastrophe that can develop if the issue of markets operation is not addressed. Food insecurity has potential to make current Covid-19 panic look like a kindergarten and could lead to riots. I submit",0
4470,49422,Joburg and wherever life takes,17-03-2020,"Untransformed, SA Supermarket Chain Retailers coining it on the back of consumer panic caused by COVID-19 pandemic with ""confiscatory"" pricing practices. Must be asking themselves, ""Who needs BlackFriday anyway with steep discounts to cream it when you got COVID?"" #GreedyBastards https://t.co/cz7v14RzzA",0
4471,49423,,17-03-2020,"Due to the COVID-19 virus and the global health pandemic, we will be closed at our retail location until further notice. Our immediate thoughts are with those affected in this trying time. Our online store is open and social channels will still be active. 

With love &amp; hope
BAGP",1
4472,49424,"Niagara, Ontario",17-03-2020,For the health and safety of our customers Pillitteri will be cancelling all tour and tasting programs in response to COVID 19 Our winery retail store will remain open for sales only and we will be offering FREE SHIPPING on any online wine orders at,1
4473,49425,Northern England,17-03-2020,Away from virology healthcare policy etc for a second but still Massive credit due to UK supermarket workers It must be really stressful at the moment so thank you   Please RT,1
4474,49426,"San Mateo County, California",17-03-2020,Chris a 67 year old who works at a grocery store in Seattle is caught in the crossfire of the panic She s one of 70 people who have shared their experience of working in the service industry in the US right now We want to hear from you,0
